X1	StringTie	transcript	X4774302	X4785720	X1000	X.	.	gene_id.STRG.1..transcript_id.STRG.1.1..cov.2.782873..FPKM.11.951677..TPM.17.279774.
1	StringTie	exon	58431008	58431330	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 1; cov 2.026368;
1	StringTie	exon	58434331	58434449	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 2; cov 2.500064;
1	StringTie	exon	58438344	58438411	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 3; cov 2.500064;
1	StringTie	exon	58440843	58440936	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 4; cov 2.500064;
1	StringTie	exon	58442525	58442599	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 5; cov 2.500064;
1	StringTie	exon	58444589	58444639	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 6; cov 2.500064;
1	StringTie	exon	58445332	58445474	1000	-	.	gene_id STRG.74; transcript_id STRG.74.1; exon_number 7; cov 1.363671;
1	StringTie	transcript	58431008	58445474	1000	-	.	gene_id STRG.74; transcript_id STRG.74.2; cov 2.139533; FPKM 9.188709; TPM 13.285064;
1	StringTie	exon	58431008	58431330	1000	-	.	gene_id STRG.74; transcript_id STRG.74.2; exon_number 1; cov 2.026264;
1	StringTie	exon	58434331	58434449	1000	-	.	gene_id STRG.74; transcript_id STRG.74.2; exon_number 2; cov 2.499936;
1	StringTie	exon	58438344	58438411	1000	-	.	gene_id STRG.74; transcript_id STRG.74.2; exon_number 3; cov 2.499936;
1	StringTie	exon	58440843	58440936	1000	-	.	gene_id STRG.74; transcript_id STRG.74.2; exon_number 4; cov 2.499936;
1	StringTie	exon	58442525	58442599	1000	-	.	gene_id STRG.74; transcript_id STRG.74.2; exon_number 5; cov 2.499936;
1	StringTie	exon	58444589	58444639	1000	-	.	gene_id STRG.74; transcript_id STRG.74.2; exon_number 6; cov 2.499936;
1	StringTie	exon	58445331	58445474	1000	-	.	gene_id STRG.74; transcript_id STRG.74.2; exon_number 7; cov 1.374965;
1	StringTie	transcript	58445528	58461461	1000	+	.	gene_id STRG.75; transcript_id STRG.75.1; cov 1.732283; FPKM 7.439682; TPM 10.756315;
1	StringTie	exon	58445528	58445634	1000	+	.	gene_id STRG.75; transcript_id STRG.75.1; exon_number 1; cov 1.299065;
1	StringTie	exon	58447634	58448089	1000	+	.	gene_id STRG.75; transcript_id STRG.75.1; exon_number 2; cov 1.638158;
1	StringTie	exon	58450387	58450549	1000	+	.	gene_id STRG.75; transcript_id STRG.75.1; exon_number 3; cov 1.595092;
1	StringTie	exon	58452089	58452215	1000	+	.	gene_id STRG.75; transcript_id STRG.75.1; exon_number 4; cov 2.000000;
1	StringTie	exon	58455597	58455735	1000	+	.	gene_id STRG.75; transcript_id STRG.75.1; exon_number 5; cov 2.000000;
1	StringTie	exon	58457780	58457863	1000	+	.	gene_id STRG.75; transcript_id STRG.75.1; exon_number 6; cov 2.000000;
1	StringTie	exon	58461141	58461461	1000	+	.	gene_id STRG.75; transcript_id STRG.75.1; exon_number 7; cov 1.788162;
1	StringTie	transcript	58522806	58525971	1000	-	.	gene_id STRG.76; transcript_id STRG.76.1; cov 4.819330; FPKM 20.697704; TPM 29.924805;
1	StringTie	exon	58522806	58525971	1000	-	.	gene_id STRG.76; transcript_id STRG.76.1; exon_number 1; cov 4.819330;
1	StringTie	transcript	58586399	58595964	1000	+	.	gene_id STRG.77; transcript_id STRG.77.1; cov 20.521391; FPKM 88.133751; TPM 127.424057;
1	StringTie	exon	58586399	58586670	1000	+	.	gene_id STRG.77; transcript_id STRG.77.1; exon_number 1; cov 5.720588;
1	StringTie	exon	58591090	58591249	1000	+	.	gene_id STRG.77; transcript_id STRG.77.1; exon_number 2; cov 32.000000;
1	StringTie	exon	58595649	58595964	1000	+	.	gene_id STRG.77; transcript_id STRG.77.1; exon_number 3; cov 27.449368;
1	StringTie	transcript	58757435	58758875	1000	+	.	gene_id STRG.78; transcript_id STRG.78.1; cov 1.925052; FPKM 8.267571; TPM 11.953281;
1	StringTie	exon	58757435	58758875	1000	+	.	gene_id STRG.78; transcript_id STRG.78.1; exon_number 1; cov 1.925052;
1	StringTie	transcript	58833633	58846951	1000	+	.	gene_id STRG.79; transcript_id STRG.79.1; cov 1.840863; FPKM 7.906003; TPM 11.430524;
1	StringTie	exon	58833633	58833774	1000	+	.	gene_id STRG.79; transcript_id STRG.79.1; exon_number 1; cov 1.704225;
1	StringTie	exon	58844344	58844845	1000	+	.	gene_id STRG.79; transcript_id STRG.79.1; exon_number 2; cov 2.000000;
1	StringTie	exon	58846622	58846951	1000	+	.	gene_id STRG.79; transcript_id STRG.79.1; exon_number 3; cov 1.657576;
1	StringTie	transcript	59162938	59175041	1000	-	.	gene_id STRG.80; transcript_id STRG.80.1; cov 2.547759; FPKM 10.941928; TPM 15.819874;
1	StringTie	exon	59162938	59164215	1000	-	.	gene_id STRG.80; transcript_id STRG.80.1; exon_number 1; cov 2.983568;
1	StringTie	exon	59167183	59167279	1000	-	.	gene_id STRG.80; transcript_id STRG.80.1; exon_number 2; cov 2.000000;
1	StringTie	exon	59167463	59167612	1000	-	.	gene_id STRG.80; transcript_id STRG.80.1; exon_number 3; cov 2.000000;
1	StringTie	exon	59168151	59168212	1000	-	.	gene_id STRG.80; transcript_id STRG.80.1; exon_number 4; cov 2.000000;
1	StringTie	exon	59168389	59168434	1000	-	.	gene_id STRG.80; transcript_id STRG.80.1; exon_number 5; cov 2.000000;
1	StringTie	exon	59169837	59170013	1000	-	.	gene_id STRG.80; transcript_id STRG.80.1; exon_number 6; cov 2.000000;
1	StringTie	exon	59170437	59170559	1000	-	.	gene_id STRG.80; transcript_id STRG.80.1; exon_number 7; cov 1.853659;
1	StringTie	exon	59173156	59173313	1000	-	.	gene_id STRG.80; transcript_id STRG.80.1; exon_number 8; cov 2.000000;
1	StringTie	exon	59174924	59175041	1000	-	.	gene_id STRG.80; transcript_id STRG.80.1; exon_number 9; cov 1.754237;
1	StringTie	transcript	59639434	59670801	1000	-	.	gene_id STRG.81; transcript_id STRG.81.1; cov 9.327411; FPKM 40.058678; TPM 57.916962;
1	StringTie	exon	59639434	59640268	1000	-	.	gene_id STRG.81; transcript_id STRG.81.1; exon_number 1; cov 10.445509;
1	StringTie	exon	59642418	59642489	1000	-	.	gene_id STRG.81; transcript_id STRG.81.1; exon_number 2; cov 10.000000;
1	StringTie	exon	59644517	59644594	1000	-	.	gene_id STRG.81; transcript_id STRG.81.1; exon_number 3; cov 7.461538;
1	StringTie	exon	59655458	59655532	1000	-	.	gene_id STRG.81; transcript_id STRG.81.1; exon_number 4; cov 6.000000;
1	StringTie	exon	59670680	59670801	1000	-	.	gene_id STRG.81; transcript_id STRG.81.1; exon_number 5; cov 4.516394;
1	StringTie	transcript	59704063	59711506	1000	+	.	gene_id STRG.82; transcript_id STRG.82.1; cov 1.902754; FPKM 8.171807; TPM 11.814825;
1	StringTie	exon	59704063	59704208	1000	+	.	gene_id STRG.82; transcript_id STRG.82.1; exon_number 1; cov 1.397260;
1	StringTie	exon	59704624	59704750	1000	+	.	gene_id STRG.82; transcript_id STRG.82.1; exon_number 2; cov 2.000000;
1	StringTie	exon	59705593	59705756	1000	+	.	gene_id STRG.82; transcript_id STRG.82.1; exon_number 3; cov 2.000000;
1	StringTie	exon	59706633	59706767	1000	+	.	gene_id STRG.82; transcript_id STRG.82.1; exon_number 4; cov 2.000000;
1	StringTie	exon	59707003	59707064	1000	+	.	gene_id STRG.82; transcript_id STRG.82.1; exon_number 5; cov 2.000000;
1	StringTie	exon	59709003	59709136	1000	+	.	gene_id STRG.82; transcript_id STRG.82.1; exon_number 6; cov 2.000000;
1	StringTie	exon	59710495	59710652	1000	+	.	gene_id STRG.82; transcript_id STRG.82.1; exon_number 7; cov 1.898734;
1	StringTie	exon	59711271	59711506	1000	+	.	gene_id STRG.82; transcript_id STRG.82.1; exon_number 8; cov 1.961864;
1	StringTie	transcript	59874476	59879003	1000	+	.	gene_id STRG.83; transcript_id STRG.83.1; cov 3.352253; FPKM 14.397009; TPM 20.815241;
1	StringTie	exon	59874476	59879003	1000	+	.	gene_id STRG.83; transcript_id STRG.83.1; exon_number 1; cov 3.352253;
1	StringTie	transcript	60076915	60097888	1000	-	.	gene_id STRG.84; transcript_id STRG.84.1; cov 3.347659; FPKM 14.377279; TPM 20.786716;
1	StringTie	exon	60076915	60078241	1000	-	.	gene_id STRG.84; transcript_id STRG.84.1; exon_number 1; cov 1.569706;
1	StringTie	exon	60080519	60080591	1000	-	.	gene_id STRG.84; transcript_id STRG.84.1; exon_number 2; cov 5.726027;
1	StringTie	exon	60082037	60082169	1000	-	.	gene_id STRG.84; transcript_id STRG.84.1; exon_number 3; cov 6.000000;
1	StringTie	exon	60082291	60082396	1000	-	.	gene_id STRG.84; transcript_id STRG.84.1; exon_number 4; cov 6.000000;
1	StringTie	exon	60082509	60082649	1000	-	.	gene_id STRG.84; transcript_id STRG.84.1; exon_number 5; cov 6.000000;
1	StringTie	exon	60083755	60083840	1000	-	.	gene_id STRG.84; transcript_id STRG.84.1; exon_number 6; cov 5.802326;
1	StringTie	exon	60085711	60085756	1000	-	.	gene_id STRG.84; transcript_id STRG.84.1; exon_number 7; cov 6.000000;
1	StringTie	exon	60087046	60087200	1000	-	.	gene_id STRG.84; transcript_id STRG.84.1; exon_number 8; cov 5.554839;
1	StringTie	exon	60088041	60088156	1000	-	.	gene_id STRG.84; transcript_id STRG.84.1; exon_number 9; cov 5.000000;
1	StringTie	exon	60089252	60089358	1000	-	.	gene_id STRG.84; transcript_id STRG.84.1; exon_number 10; cov 5.000000;
1	StringTie	exon	60091020	60091114	1000	-	.	gene_id STRG.84; transcript_id STRG.84.1; exon_number 11; cov 5.000000;
1	StringTie	exon	60094432	60094526	1000	-	.	gene_id STRG.84; transcript_id STRG.84.1; exon_number 12; cov 5.000000;
1	StringTie	exon	60097507	60097888	1000	-	.	gene_id STRG.84; transcript_id STRG.84.1; exon_number 13; cov 2.876963;
1	StringTie	transcript	60354514	60388060	1000	+	.	gene_id STRG.85; transcript_id STRG.85.1; cov 2.858899; FPKM 12.278190; TPM 17.751844;
1	StringTie	exon	60354514	60354656	1000	+	.	gene_id STRG.85; transcript_id STRG.85.1; exon_number 1; cov 1.496503;
1	StringTie	exon	60363190	60363357	1000	+	.	gene_id STRG.85; transcript_id STRG.85.1; exon_number 2; cov 2.821429;
1	StringTie	exon	60366649	60366727	1000	+	.	gene_id STRG.85; transcript_id STRG.85.1; exon_number 3; cov 3.000000;
1	StringTie	exon	60371221	60371336	1000	+	.	gene_id STRG.85; transcript_id STRG.85.1; exon_number 4; cov 3.000000;
1	StringTie	exon	60372590	60372644	1000	+	.	gene_id STRG.85; transcript_id STRG.85.1; exon_number 5; cov 3.000000;
1	StringTie	exon	60376067	60376187	1000	+	.	gene_id STRG.85; transcript_id STRG.85.1; exon_number 6; cov 3.000000;
1	StringTie	exon	60379374	60379485	1000	+	.	gene_id STRG.85; transcript_id STRG.85.1; exon_number 7; cov 3.000000;
1	StringTie	exon	60382404	60382468	1000	+	.	gene_id STRG.85; transcript_id STRG.85.1; exon_number 8; cov 3.000000;
1	StringTie	exon	60386905	60386994	1000	+	.	gene_id STRG.85; transcript_id STRG.85.1; exon_number 9; cov 3.000000;
1	StringTie	exon	60387139	60388060	1000	+	.	gene_id STRG.85; transcript_id STRG.85.1; exon_number 10; cov 2.979393;
1	StringTie	transcript	60483200	60484737	1000	-	.	gene_id STRG.86; transcript_id STRG.86.1; cov 3.449285; FPKM 14.813736; TPM 21.417746;
1	StringTie	exon	60483200	60484737	1000	-	.	gene_id STRG.86; transcript_id STRG.86.1; exon_number 1; cov 3.449285;
1	StringTie	transcript	62817907	62818695	1000	+	.	gene_id STRG.87; transcript_id STRG.87.1; cov 1.648923; FPKM 7.081673; TPM 10.238706;
1	StringTie	exon	62817907	62818695	1000	+	.	gene_id STRG.87; transcript_id STRG.87.1; exon_number 1; cov 1.648923;
1	StringTie	transcript	63143599	63176678	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; cov 7.195836; FPKM 30.904146; TPM 44.681313;
1	StringTie	exon	63143599	63143922	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 1; cov 10.312757;
1	StringTie	exon	63147120	63147192	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 2; cov 12.034598;
1	StringTie	exon	63147290	63147424	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 3; cov 11.789793;
1	StringTie	exon	63148396	63148571	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 4; cov 10.079487;
1	StringTie	exon	63149957	63150111	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 5; cov 9.033684;
1	StringTie	exon	63151551	63151711	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 6; cov 8.753135;
1	StringTie	exon	63152775	63152904	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 7; cov 7.991335;
1	StringTie	exon	63156204	63156332	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 8; cov 7.462418;
1	StringTie	exon	63157132	63157277	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 9; cov 7.007292;
1	StringTie	exon	63159750	63159864	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 10; cov 6.510143;
1	StringTie	exon	63160880	63161014	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 11; cov 6.210657;
1	StringTie	exon	63163667	63163852	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 12; cov 5.296968;
1	StringTie	exon	63164730	63164860	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 13; cov 4.710790;
1	StringTie	exon	63164949	63165030	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 14; cov 4.041747;
1	StringTie	exon	63166291	63166367	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 15; cov 3.952236;
1	StringTie	exon	63169229	63169336	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 16; cov 3.952236;
1	StringTie	exon	63170050	63170141	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 17; cov 3.952236;
1	StringTie	exon	63170849	63170914	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 18; cov 3.952236;
1	StringTie	exon	63176428	63176678	1000	-	.	gene_id STRG.88; transcript_id STRG.88.1; exon_number 19; cov 3.710122;
1	StringTie	transcript	63143599	63176678	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; cov 5.703949; FPKM 24.496899; TPM 35.417694;
1	StringTie	exon	63143599	63143922	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 1; cov 7.952674;
1	StringTie	exon	63147120	63147192	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 2; cov 9.280470;
1	StringTie	exon	63147290	63147424	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 3; cov 9.091688;
1	StringTie	exon	63148396	63148571	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 4; cov 7.772787;
1	StringTie	exon	63149957	63150111	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 5; cov 6.966317;
1	StringTie	exon	63151551	63151711	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 6; cov 6.749971;
1	StringTie	exon	63152775	63152904	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 7; cov 6.162511;
1	StringTie	exon	63156204	63156332	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 8; cov 5.754637;
1	StringTie	exon	63157132	63157277	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 9; cov 5.403667;
1	StringTie	exon	63159750	63159864	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 10; cov 5.020291;
1	StringTie	exon	63160880	63161014	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 11; cov 4.789343;
1	StringTie	exon	63163667	63163852	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 12; cov 4.084753;
1	StringTie	exon	63164730	63164860	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 13; cov 3.632721;
1	StringTie	exon	63164949	63165030	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 14; cov 3.116790;
1	StringTie	exon	63166291	63166367	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 15; cov 3.047764;
1	StringTie	exon	63169229	63169336	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 16; cov 3.047764;
1	StringTie	exon	63170050	63170141	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 17; cov 3.047764;
1	StringTie	exon	63170849	63170914	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 18; cov 3.047764;
1	StringTie	exon	63176586	63176678	1000	-	.	gene_id STRG.88; transcript_id STRG.88.2; exon_number 19; cov 2.481282;
1	StringTie	transcript	63177139	63179666	1000	+	.	gene_id STRG.89; transcript_id STRG.89.1; cov 38.763977; FPKM 166.480682; TPM 240.698273;
1	StringTie	exon	63177139	63177291	1000	+	.	gene_id STRG.89; transcript_id STRG.89.1; exon_number 1; cov 39.594772;
1	StringTie	exon	63177754	63177876	1000	+	.	gene_id STRG.89; transcript_id STRG.89.1; exon_number 2; cov 42.869919;
1	StringTie	exon	63178439	63178565	1000	+	.	gene_id STRG.89; transcript_id STRG.89.1; exon_number 3; cov 39.771652;
1	StringTie	exon	63178832	63178898	1000	+	.	gene_id STRG.89; transcript_id STRG.89.1; exon_number 4; cov 37.761192;
1	StringTie	exon	63179248	63179373	1000	+	.	gene_id STRG.89; transcript_id STRG.89.1; exon_number 5; cov 37.753967;
1	StringTie	exon	63179458	63179666	1000	+	.	gene_id STRG.89; transcript_id STRG.89.1; exon_number 6; cov 36.057415;
1	StringTie	transcript	63737779	63752466	1000	+	.	gene_id STRG.90; transcript_id STRG.90.1; cov 4.250000; FPKM 18.252586; TPM 26.389648;
1	StringTie	exon	63737779	63737918	1000	+	.	gene_id STRG.90; transcript_id STRG.90.1; exon_number 1; cov 2.714286;
1	StringTie	exon	63739182	63739354	1000	+	.	gene_id STRG.90; transcript_id STRG.90.1; exon_number 2; cov 4.000000;
1	StringTie	exon	63745842	63746005	1000	+	.	gene_id STRG.90; transcript_id STRG.90.1; exon_number 3; cov 4.000000;
1	StringTie	exon	63747958	63748170	1000	+	.	gene_id STRG.90; transcript_id STRG.90.1; exon_number 4; cov 4.943662;
1	StringTie	exon	63749686	63749770	1000	+	.	gene_id STRG.90; transcript_id STRG.90.1; exon_number 5; cov 5.000000;
1	StringTie	exon	63751264	63751378	1000	+	.	gene_id STRG.90; transcript_id STRG.90.1; exon_number 6; cov 4.739130;
1	StringTie	exon	63752297	63752466	1000	+	.	gene_id STRG.90; transcript_id STRG.90.1; exon_number 7; cov 4.435294;
1	StringTie	transcript	64723523	64725626	1000	+	.	gene_id STRG.91; transcript_id STRG.91.1; cov 1.896388; FPKM 8.144467; TPM 11.775297;
1	StringTie	exon	64723523	64725626	1000	+	.	gene_id STRG.91; transcript_id STRG.91.1; exon_number 1; cov 1.896388;
1	StringTie	transcript	64730572	64731844	1000	-	.	gene_id STRG.92; transcript_id STRG.92.1; cov 1.992145; FPKM 8.555717; TPM 12.369884;
1	StringTie	exon	64730572	64731844	1000	-	.	gene_id STRG.92; transcript_id STRG.92.1; exon_number 1; cov 1.992145;
1	StringTie	transcript	65158616	65179102	1000	-	.	gene_id STRG.93; transcript_id STRG.93.1; cov 48.058392; FPKM 206.397644; TPM 298.410370;
1	StringTie	exon	65158616	65159555	1000	-	.	gene_id STRG.93; transcript_id STRG.93.1; exon_number 1; cov 68.863007;
1	StringTie	exon	65161050	65161212	1000	-	.	gene_id STRG.93; transcript_id STRG.93.1; exon_number 2; cov 53.025379;
1	StringTie	exon	65161800	65161940	1000	-	.	gene_id STRG.93; transcript_id STRG.93.1; exon_number 3; cov 48.636173;
1	StringTie	exon	65165100	65165251	1000	-	.	gene_id STRG.93; transcript_id STRG.93.1; exon_number 4; cov 41.415634;
1	StringTie	exon	65166107	65166284	1000	-	.	gene_id STRG.93; transcript_id STRG.93.1; exon_number 5; cov 34.937046;
1	StringTie	exon	65168499	65168604	1000	-	.	gene_id STRG.93; transcript_id STRG.93.1; exon_number 6; cov 27.960314;
1	StringTie	exon	65170959	65171250	1000	-	.	gene_id STRG.93; transcript_id STRG.93.1; exon_number 7; cov 23.561571;
1	StringTie	exon	65175231	65175368	1000	-	.	gene_id STRG.93; transcript_id STRG.93.1; exon_number 8; cov 21.793867;
1	StringTie	exon	65178990	65179102	1000	-	.	gene_id STRG.93; transcript_id STRG.93.1; exon_number 9; cov 10.941936;
1	StringTie	transcript	65158616	65179102	1000	-	.	gene_id STRG.93; transcript_id STRG.93.2; cov 12.346543; FPKM 53.025024; TPM 76.663742;
1	StringTie	exon	65158616	65159395	1000	-	.	gene_id STRG.93; transcript_id STRG.93.2; exon_number 1; cov 18.289400;
1	StringTie	exon	65159408	65159555	1000	-	.	gene_id STRG.93; transcript_id STRG.93.2; exon_number 2; cov 14.993551;
1	StringTie	exon	65161050	65161212	1000	-	.	gene_id STRG.93; transcript_id STRG.93.2; exon_number 3; cov 13.618793;
1	StringTie	exon	65161800	65161940	1000	-	.	gene_id STRG.93; transcript_id STRG.93.2; exon_number 4; cov 12.491488;
1	StringTie	exon	65165100	65165251	1000	-	.	gene_id STRG.93; transcript_id STRG.93.2; exon_number 5; cov 10.636999;
1	StringTie	exon	65166107	65166284	1000	-	.	gene_id STRG.93; transcript_id STRG.93.2; exon_number 6; cov 8.973068;
1	StringTie	exon	65168499	65168604	1000	-	.	gene_id STRG.93; transcript_id STRG.93.2; exon_number 7; cov 7.181197;
1	StringTie	exon	65170959	65171250	1000	-	.	gene_id STRG.93; transcript_id STRG.93.2; exon_number 8; cov 6.051444;
1	StringTie	exon	65175231	65175368	1000	-	.	gene_id STRG.93; transcript_id STRG.93.2; exon_number 9; cov 5.597436;
1	StringTie	exon	65178990	65179102	1000	-	.	gene_id STRG.93; transcript_id STRG.93.2; exon_number 10; cov 2.810276;
1	StringTie	transcript	65272447	65276797	1000	+	.	gene_id STRG.94; transcript_id STRG.94.1; cov 2.068442; FPKM 8.883392; TPM 12.843637;
1	StringTie	exon	65272447	65272708	1000	+	.	gene_id STRG.94; transcript_id STRG.94.1; exon_number 1; cov 1.396947;
1	StringTie	exon	65273033	65273107	1000	+	.	gene_id STRG.94; transcript_id STRG.94.1; exon_number 2; cov 2.000000;
1	StringTie	exon	65273643	65276797	1000	+	.	gene_id STRG.94; transcript_id STRG.94.1; exon_number 3; cov 2.125832;
1	StringTie	transcript	66714577	66721006	1000	+	.	gene_id STRG.95; transcript_id STRG.95.1; cov 2.368741; FPKM 10.173095; TPM 14.708292;
1	StringTie	exon	66714577	66714716	1000	+	.	gene_id STRG.95; transcript_id STRG.95.1; exon_number 1; cov 1.242857;
1	StringTie	exon	66715113	66715247	1000	+	.	gene_id STRG.95; transcript_id STRG.95.1; exon_number 2; cov 2.000000;
1	StringTie	exon	66715959	66716045	1000	+	.	gene_id STRG.95; transcript_id STRG.95.1; exon_number 3; cov 2.563218;
1	StringTie	exon	66717754	66721006	1000	+	.	gene_id STRG.95; transcript_id STRG.95.1; exon_number 4; cov 2.427298;
1	StringTie	transcript	66830852	66863277	1000	-	.	gene_id STRG.96; transcript_id STRG.96.1; cov 10.490804; FPKM 45.055134; TPM 65.140854;
1	StringTie	exon	66830852	66831527	1000	-	.	gene_id STRG.96; transcript_id STRG.96.1; exon_number 1; cov 10.181952;
1	StringTie	exon	66836962	66837048	1000	-	.	gene_id STRG.96; transcript_id STRG.96.1; exon_number 2; cov 15.298851;
1	StringTie	exon	66838279	66838406	1000	-	.	gene_id STRG.96; transcript_id STRG.96.1; exon_number 3; cov 15.617188;
1	StringTie	exon	66841622	66841735	1000	-	.	gene_id STRG.96; transcript_id STRG.96.1; exon_number 4; cov 13.561403;
1	StringTie	exon	66843081	66843182	1000	-	.	gene_id STRG.96; transcript_id STRG.96.1; exon_number 5; cov 12.009804;
1	StringTie	exon	66845168	66845332	1000	-	.	gene_id STRG.96; transcript_id STRG.96.1; exon_number 6; cov 10.448484;
1	StringTie	exon	66848400	66848466	1000	-	.	gene_id STRG.96; transcript_id STRG.96.1; exon_number 7; cov 10.000000;
1	StringTie	exon	66853127	66853291	1000	-	.	gene_id STRG.96; transcript_id STRG.96.1; exon_number 8; cov 9.193939;
1	StringTie	exon	66854624	66854761	1000	-	.	gene_id STRG.96; transcript_id STRG.96.1; exon_number 9; cov 8.333333;
1	StringTie	exon	66857399	66857554	1000	-	.	gene_id STRG.96; transcript_id STRG.96.1; exon_number 10; cov 8.000000;
1	StringTie	exon	66863173	66863277	1000	-	.	gene_id STRG.96; transcript_id STRG.96.1; exon_number 11; cov 6.390476;
1	StringTie	transcript	66924295	66935338	1000	-	.	gene_id STRG.97; transcript_id STRG.97.1; cov 3.484810; FPKM 14.966306; TPM 21.638330;
1	StringTie	exon	66924295	66924557	1000	-	.	gene_id STRG.97; transcript_id STRG.97.1; exon_number 1; cov 3.353612;
1	StringTie	exon	66925023	66925065	1000	-	.	gene_id STRG.97; transcript_id STRG.97.1; exon_number 2; cov 4.000000;
1	StringTie	exon	66926208	66926285	1000	-	.	gene_id STRG.97; transcript_id STRG.97.1; exon_number 3; cov 4.000000;
1	StringTie	exon	66926534	66926707	1000	-	.	gene_id STRG.97; transcript_id STRG.97.1; exon_number 4; cov 4.000000;
1	StringTie	exon	66930186	66930329	1000	-	.	gene_id STRG.97; transcript_id STRG.97.1; exon_number 5; cov 3.583333;
1	StringTie	exon	66934518	66934542	1000	-	.	gene_id STRG.97; transcript_id STRG.97.1; exon_number 6; cov 2.000000;
1	StringTie	exon	66935276	66935338	1000	-	.	gene_id STRG.97; transcript_id STRG.97.1; exon_number 7; cov 1.984127;
1	StringTie	transcript	67003374	67038854	1000	-	.	gene_id STRG.98; transcript_id STRG.98.1; cov 4.048010; FPKM 17.385096; TPM 25.135424;
1	StringTie	exon	67003374	67003557	1000	-	.	gene_id STRG.98; transcript_id STRG.98.1; exon_number 1; cov 4.855521;
1	StringTie	exon	67004339	67004411	1000	-	.	gene_id STRG.98; transcript_id STRG.98.1; exon_number 2; cov 5.324995;
1	StringTie	exon	67004790	67004966	1000	-	.	gene_id STRG.98; transcript_id STRG.98.1; exon_number 3; cov 5.324995;
1	StringTie	exon	67006868	67007050	1000	-	.	gene_id STRG.98; transcript_id STRG.98.1; exon_number 4; cov 5.198902;
1	StringTie	exon	67009228	67009374	1000	-	.	gene_id STRG.98; transcript_id STRG.98.1; exon_number 5; cov 4.733328;
1	StringTie	exon	67009911	67010046	1000	-	.	gene_id STRG.98; transcript_id STRG.98.1; exon_number 6; cov 4.006797;
1	StringTie	exon	67020858	67021065	1000	-	.	gene_id STRG.98; transcript_id STRG.98.1; exon_number 7; cov 2.961175;
1	StringTie	exon	67034124	67034241	1000	-	.	gene_id STRG.98; transcript_id STRG.98.1; exon_number 8; cov 2.958330;
1	StringTie	exon	67038495	67038854	1000	-	.	gene_id STRG.98; transcript_id STRG.98.1; exon_number 9; cov 2.884304;
1	StringTie	transcript	67003374	67038854	1000	-	.	gene_id STRG.98; transcript_id STRG.98.2; cov 2.888628; FPKM 12.405867; TPM 17.936441;
